service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
254868,1,1,1,1,1,0,0,20241104,20250331
254869,1,1,1,1,1,0,0,20241104,20250331
254870,1,1,1,1,1,1,1,20241104,20250331
254871,1,1,1,1,1,0,0,20241104,20250331
254872,1,1,1,1,1,0,0,20241104,20250331
254873,1,1,1,1,1,0,0,20241104,20250331
254947,1,1,1,1,1,0,0,20241101,20300331
254948,1,1,1,1,1,0,0,20241111,20250105
254949,0,0,0,0,0,1,1,20241111,20250105
254950,1,1,1,1,1,0,0,20241111,20250105
254951,1,1,1,1,0,0,0,20241111,20250105
254952,1,1,1,1,0,0,0,20241111,20250105
254953,0,0,0,0,1,0,0,20241111,20250105
254954,0,0,0,0,1,0,0,20241111,20250105
254955,0,0,0,0,0,1,0,20241111,20250105
254956,0,0,0,0,0,0,1,20241111,20250105
254959,1,1,1,1,1,1,1,20241104,20300930
254960,1,1,1,1,1,1,1,20241104,20300930
254961,1,1,1,1,1,1,1,20241104,20300930
254962,1,1,1,1,1,0,0,20241104,20300930
254963,1,1,1,1,1,0,0,20241111,20250105
254964,0,0,0,0,0,1,0,20241111,20250105
254965,0,0,0,0,0,1,0,20241111,20250105
254966,0,0,0,0,0,0,1,20241111,20250105
254967,1,1,1,1,1,0,0,20250101,20280930
254968,1,1,1,1,1,0,0,20241111,20250105
254969,0,0,0,0,0,1,0,20241111,20250105
254970,0,0,0,0,0,0,1,20241111,20250105
254971,1,1,1,1,1,1,1,20250101,20280930
254972,1,1,1,1,1,1,1,20250101,20280930
254973,1,1,1,1,1,1,1,20250101,20280930
254974,1,1,1,1,1,0,0,20250101,20280930
254975,1,1,1,1,1,0,0,20250101,20280930
254977,1,1,1,1,1,1,1,20241101,20300731
254978,1,1,1,1,1,1,1,20241101,20300630
254979,1,1,1,1,1,0,0,20241101,20300630
254980,0,0,0,0,0,1,1,20241101,20300630
254981,1,1,1,1,1,1,1,20241101,20300630
254982,1,1,1,1,1,0,0,20241101,20300630
254984,1,1,1,1,1,1,1,20241101,20300630
254985,0,0,0,0,0,1,1,20241101,20300630
254986,0,0,0,0,0,1,1,20241101,20300630
254987,1,1,1,1,1,1,1,20241101,20300630
254992,1,1,1,1,1,0,0,20241201,20251223
254993,1,1,1,1,1,0,0,20241201,20251223
254994,1,1,1,1,1,0,0,20241201,20251223
254995,1,1,1,1,1,0,0,20241201,20251223
254996,1,1,1,1,1,0,0,20241201,20251223
254997,1,1,1,1,1,0,0,20241201,20251223
254998,1,1,1,1,1,0,0,20241201,20251223
254999,1,1,1,1,1,0,0,20241201,20251223
255000,1,1,1,1,1,0,0,20241201,20251223
255001,1,1,1,1,1,0,0,20241201,20251223
255002,1,1,1,1,1,0,0,20241201,20251223
255003,1,1,1,1,1,0,0,20241111,20250105
255004,1,1,1,1,1,0,0,20241111,20250105
255005,0,0,0,0,0,1,0,20241111,20250105
255006,0,0,0,0,0,1,0,20241111,20250105
255007,0,0,0,0,0,0,1,20241111,20250105
255008,0,0,0,0,0,0,1,20241201,20251223
255009,0,0,0,0,0,0,1,20241201,20251223
255010,0,0,0,0,0,0,1,20241201,20251223
255011,0,0,0,0,0,0,1,20241201,20251223
255012,0,0,0,0,0,0,1,20241201,20251223
255013,0,0,0,0,0,0,1,20241201,20251223
255014,0,0,0,0,0,0,1,20241201,20251223
255026,1,1,1,1,1,0,0,20241202,20251223
255027,1,1,1,1,1,0,0,20241202,20251223
255028,1,1,1,1,1,0,0,20241202,20251223
255029,1,1,1,1,1,0,0,20241104,20251223
255030,1,1,1,1,1,0,0,20241104,20251223
255031,0,1,1,1,0,0,0,20250101,20280930
255046,1,1,1,1,1,0,1,20250101,20280930
255055,0,0,0,0,0,1,1,20241104,20251223
255056,0,0,0,0,0,1,1,20241104,20251223
255082,0,0,0,0,1,1,1,20250101,20280930
255083,0,0,0,0,1,1,0,20250101,20280930
255084,1,0,1,0,1,0,0,20241111,20250105
255085,1,0,1,0,1,0,0,20241111,20250105
255086,0,1,0,1,0,0,0,20241111,20250105
255087,0,1,0,1,0,0,0,20241111,20250105
255089,1,1,1,1,1,0,0,20250106,20251223
255090,1,1,1,1,1,0,0,20250106,20251223
255091,1,1,1,1,1,0,0,20250106,20251223
255092,1,1,1,1,1,0,0,20250106,20251223
255093,1,1,1,1,1,0,0,20250106,20251223
255096,1,1,1,1,1,0,0,20250106,20251223
255097,1,1,1,1,1,0,0,20241104,20251223
255111,1,1,0,1,1,0,0,20250101,20280930
255112,0,0,0,0,0,0,1,20250101,20280930
255113,1,1,1,1,1,0,0,20241201,20251223
255114,1,1,1,1,1,0,0,20241201,20251223
255115,1,1,1,1,1,0,0,20241201,20251223
255116,1,1,1,1,1,0,0,20241201,20251223
255117,1,1,1,1,1,0,0,20241201,20251223
255118,1,1,1,1,1,0,0,20241201,20251223
255119,1,1,1,1,1,0,0,20241201,20251223
255120,1,1,1,1,1,0,0,20241201,20251223
255121,1,1,1,1,1,0,0,20241201,20251223
255122,1,1,1,1,1,0,0,20241111,20250105
255123,0,0,0,0,0,1,0,20241111,20250105
255124,0,0,0,0,0,0,1,20241201,20251223
255125,0,0,0,0,0,0,1,20241201,20251223
255126,0,0,0,0,0,0,1,20241201,20251223
255127,1,1,1,1,1,0,0,20241111,20250105
255128,0,0,0,0,0,1,1,20241111,20250105
255129,1,1,1,1,1,1,0,20241201,20300930
255130,1,1,1,1,1,0,0,20241104,20251223
255131,1,1,1,1,1,0,0,20241104,20251223
255132,0,0,0,0,0,1,1,20241104,20251223
255133,1,1,1,1,1,0,0,20241111,20250105
255134,1,1,1,1,1,0,0,20241111,20250105
255135,0,0,0,0,0,1,0,20241111,20250105
255136,1,1,1,1,1,0,0,20241111,20250105
255137,0,0,0,0,0,1,0,20241111,20250105
255138,1,1,1,1,1,0,0,20241104,20251223
255139,1,1,1,1,1,0,0,20241111,20251223
255141,0,0,0,0,0,0,1,20241104,20251223
255142,1,1,1,1,1,0,0,20241111,20250105
255143,0,0,0,0,0,1,0,20241111,20250105
255144,1,1,1,1,1,0,0,20241201,20251223
255145,1,1,1,1,1,0,0,20241201,20251223
255146,1,1,1,1,1,0,0,20241201,20251223
255147,1,1,1,1,1,0,0,20241201,20251223
255148,1,1,1,1,1,0,0,20241201,20251223
255149,1,1,1,1,1,0,0,20241201,20251223
255150,1,1,1,1,1,0,0,20241201,20251223
255151,1,1,1,1,1,0,0,20241201,20251223
255152,1,1,1,1,1,0,0,20241201,20251223
255153,1,1,1,1,1,0,0,20241201,20251223
255154,1,1,1,1,1,0,0,20241201,20251223
255155,1,1,1,1,1,0,0,20241201,20251223
255156,1,1,1,1,1,0,0,20241111,20250105
255157,1,1,1,1,1,0,0,20241111,20250105
255158,1,1,1,1,1,0,0,20241111,20250105
255159,1,1,1,1,1,0,0,20241111,20250105
255160,1,1,1,1,1,0,0,20241111,20250105
255161,1,1,1,1,1,0,0,20241111,20250105
255162,0,0,0,0,0,1,0,20241111,20250105
255163,0,0,0,0,0,1,0,20241111,20250105
255164,0,0,0,0,0,1,0,20241111,20250105
255165,0,0,0,0,0,1,0,20241111,20250105
255166,0,0,0,0,0,1,0,20241111,20250105
255167,0,0,0,0,0,1,0,20241111,20250105
255168,0,0,0,0,0,0,1,20241111,20250105
255169,0,0,0,0,0,0,1,20241111,20250105
255170,0,0,0,0,0,0,1,20241111,20250105
255175,1,1,1,1,1,0,0,20250101,20280930
255176,1,1,1,1,1,0,0,20250101,20280930
255177,0,0,0,0,0,1,1,20250101,20280930
255178,1,1,1,1,1,0,0,20250101,20280930
255181,1,1,1,1,1,0,0,20250101,20280930
255183,0,0,0,0,0,0,1,20241201,20251223
255184,0,0,0,0,0,0,1,20241201,20251223
255185,0,0,0,0,0,0,1,20241201,20251223
255186,0,0,0,0,0,0,1,20241201,20251223
255187,0,0,0,0,0,0,1,20241201,20251223
255188,0,0,0,0,0,0,1,20241201,20251223
255189,0,0,0,0,0,0,1,20241201,20251223
255190,0,0,0,0,0,0,1,20241201,20251223
255192,1,1,1,1,1,0,0,20241201,20251223
255193,1,1,1,1,1,0,0,20241201,20251223
255194,1,1,1,1,1,0,0,20241201,20251223
255195,1,1,1,1,1,0,0,20241201,20251223
255196,1,1,1,1,1,0,0,20241201,20251223
255197,1,1,1,1,1,0,0,20241201,20251223
255198,1,1,1,1,1,0,0,20241201,20251223
255199,1,1,1,1,1,0,0,20241201,20251223
255200,1,1,1,1,1,0,0,20241201,20251223
255201,1,1,1,1,1,0,0,20241201,20251223
255202,1,1,1,1,1,0,0,20241201,20251223
255207,0,0,0,0,0,0,1,20241201,20251223
255208,0,0,0,0,0,0,1,20241201,20251223
255209,0,0,0,0,0,0,1,20241201,20251223
255210,0,0,0,0,0,0,1,20241201,20251223
255211,0,0,0,0,0,0,1,20241201,20251223
255212,0,0,0,0,0,0,1,20241201,20251223
255213,0,0,0,0,0,0,1,20241201,20251223
255214,0,0,0,0,0,0,1,20241201,20251223
255215,0,0,0,0,0,0,1,20241201,20251223
255216,0,0,0,0,0,0,1,20241201,20251223
255218,0,0,0,0,1,1,1,20250101,20280930
255219,1,1,1,1,0,0,0,20250101,20280930
255220,1,1,1,1,1,1,0,20250101,20280930
255221,0,0,0,0,0,1,1,20250101,20280930
255225,1,1,1,1,1,0,0,20250101,20280930
255227,1,1,1,1,1,1,1,20250101,20280930
255228,1,1,1,1,1,1,1,20250101,20280930
255229,1,1,1,1,1,1,1,20250101,20280930
255232,1,1,1,1,1,1,1,20241010,20290916
255236,1,1,1,1,1,0,0,20250101,20250105
255237,1,1,1,1,1,0,0,20250101,20250105
255238,1,1,1,1,1,0,0,20250101,20280930
255239,0,0,0,0,0,0,1,20250101,20280930
255240,1,1,1,1,1,1,0,20250101,20280930
255241,1,1,1,1,1,1,1,20241201,20291201
255242,1,1,1,1,1,1,1,20241201,20291201
255243,1,1,1,1,1,1,1,20241201,20291201
255244,1,1,1,1,1,1,1,20241201,20291201
255245,1,1,1,1,1,0,0,20250101,20280930
255246,1,1,1,1,1,1,1,20250101,20280930
255247,1,1,1,1,1,1,0,20250101,20280930
255248,0,0,0,0,0,1,1,20250101,20280930
255249,0,1,0,0,0,1,0,20250101,20280930
255250,1,0,1,1,1,0,1,20250101,20280930
255251,1,1,1,1,1,0,0,20250101,20280930
255252,1,1,1,1,1,0,0,20250101,20280930
255256,1,1,1,1,1,1,1,20250101,20280930
255257,1,1,1,1,1,1,1,20250101,20280930
255262,1,1,1,1,1,1,1,20250101,20280930
255266,1,1,1,1,1,0,0,20241101,20300731
255286,1,1,1,1,1,1,0,20241201,20280930
255287,1,1,1,1,1,1,1,20241201,20280930
255290,1,1,1,1,1,1,1,20241201,20280930
255293,1,1,1,1,1,1,1,20241201,20280930
255294,1,1,1,1,1,1,1,20241201,20280930
255296,1,1,1,1,1,1,1,20241201,20280930
255297,0,0,0,0,0,1,0,20241102,20241231
255298,1,1,1,1,1,0,0,20241104,20241231
255299,1,1,1,1,1,1,1,20241201,20251214
255300,1,1,1,1,1,0,0,20241104,20241231
255307,1,1,1,1,1,0,0,20250106,20251223
255308,1,1,1,1,1,0,0,20250106,20251223
255309,1,1,1,1,1,0,0,20250106,20251223
255310,1,1,1,1,1,0,0,20250106,20251223
255330,0,0,1,0,1,0,0,20241118,20300630
255331,0,0,0,0,0,0,1,20241118,20300630
255332,0,0,0,0,0,1,0,20241118,20300630
255333,0,0,0,0,1,0,0,20241118,20300630
255335,0,0,0,0,0,1,1,20241118,20300630
255336,0,0,1,0,0,0,0,20241118,20300630
255344,0,0,0,0,0,1,0,20250101,20280930
255345,0,0,0,0,0,0,1,20250101,20280930
255356,1,1,1,1,1,0,0,20241101,20300731
255376,1,1,1,1,1,1,1,20241201,20300930
255377,0,0,0,0,0,1,0,20241116,20251223
255378,0,0,0,0,0,1,0,20241116,20251223
255379,0,0,0,0,0,1,0,20241116,20251223
255380,0,0,0,0,0,1,0,20241116,20251223
255381,0,0,0,0,0,1,0,20241116,20251223
255382,1,0,1,0,1,0,0,20241223,20250105
255383,1,0,1,0,1,0,0,20241223,20250105
255384,1,0,1,0,1,0,0,20241223,20250105
255385,1,0,1,0,1,0,0,20241223,20250105
255386,1,0,1,0,1,0,0,20241223,20250105
255387,1,0,1,0,1,0,0,20241223,20250105
255388,1,0,1,0,1,0,0,20241223,20250105
255389,1,0,1,0,1,0,0,20241223,20250105
255390,1,0,1,0,1,0,0,20241223,20250105
255391,1,0,1,0,1,0,0,20241223,20250105
255392,1,0,1,0,1,0,0,20241223,20250105
255393,1,0,1,0,1,0,0,20241223,20250105
255395,1,1,1,1,1,1,1,20241201,20280930
255400,1,1,1,1,1,1,1,20241111,20251223
255401,1,1,1,1,1,1,1,20241111,20251223
255409,0,0,0,0,0,0,1,20241201,20251223
255411,1,1,1,1,1,0,0,20250101,20280930
255418,1,1,1,1,1,0,0,20241201,20251223
255419,1,1,1,1,1,0,0,20241201,20251223
255420,1,1,1,1,1,0,0,20241201,20251223
255421,1,1,1,1,1,0,0,20241201,20251223
255422,1,1,1,1,1,0,0,20241201,20251223
255423,1,1,1,1,1,0,0,20241201,20251223
255424,1,1,1,1,1,0,0,20241201,20251223
255425,1,1,1,1,1,0,0,20241201,20251223
255426,1,1,1,1,1,1,0,20241201,20290630
255427,1,1,1,1,1,1,0,20241201,20300930
255428,1,1,1,1,1,0,0,20241201,20290630
255442,1,1,1,1,1,1,1,20241201,20300930
255443,1,1,1,1,1,1,1,20241201,20300930
255444,1,1,1,1,1,1,1,20241201,20300930
255445,1,1,1,1,1,0,0,20241201,20280930
255446,1,1,1,1,1,0,0,20241201,20300930
255447,1,1,1,1,1,0,0,20241201,20280930
255448,1,1,1,1,1,1,0,20241201,20280930
255449,0,0,0,0,0,0,1,20241201,20280930
255450,1,1,1,1,1,1,1,20241201,20300930
255451,1,1,1,1,1,1,1,20241201,20280930
255452,1,1,1,1,1,0,0,20241201,20300930
255453,1,1,1,1,1,1,1,20241201,20280930
255460,1,1,1,1,1,1,0,20241201,20280930
255461,1,1,1,1,1,0,0,20241201,20300930
255462,1,1,1,1,1,0,0,20241201,20280930
255463,1,1,1,1,1,0,0,20241201,20300930
255464,1,1,1,1,1,1,0,20241201,20280930
255480,1,1,1,1,1,0,0,20241201,20280930
255488,1,1,1,1,1,0,0,20241201,20300930
255489,1,1,1,1,1,1,1,20241201,20280930
255491,1,1,1,1,1,0,0,20241201,20241231
255492,1,1,1,1,1,1,1,20241201,20280930
255493,1,1,1,1,1,1,1,20241201,20280930
255494,0,0,0,0,0,1,1,20241201,20280930
255495,1,1,1,1,1,0,0,20241116,20251223
255496,1,1,1,1,1,0,0,20241116,20251223
255497,1,1,1,1,1,0,0,20241116,20251223
255498,1,1,1,1,1,0,0,20241116,20251223
255499,1,1,1,1,1,0,0,20241116,20251223
255500,1,1,1,1,1,0,0,20241116,20251223
255501,1,1,1,1,1,0,0,20241116,20251223
255502,1,1,1,1,1,0,0,20241201,20280930
255503,1,1,1,1,1,1,1,20241201,20250531
255505,1,1,1,1,1,1,0,20241201,20300930
255506,0,0,0,0,0,0,1,20241201,20251223
255507,0,0,0,0,0,0,1,20241201,20251223
255508,0,0,0,0,0,0,1,20241201,20251223
255509,0,0,0,0,0,0,1,20241201,20251223
255510,1,1,1,1,1,1,0,20241201,20241231
255511,1,1,1,1,1,0,0,20241223,20251223
255512,1,1,1,1,1,0,0,20241223,20251223
255513,1,1,1,1,1,0,0,20241223,20251223
255514,1,1,1,1,1,0,0,20241223,20251223
255515,1,1,1,1,1,0,0,20241223,20251223
255516,1,1,1,1,1,0,0,20241223,20251223
255517,1,1,1,1,1,1,0,20241201,20300930
255518,1,1,1,1,1,0,0,20241201,20300930
255519,1,1,1,1,1,1,0,20241201,20300930
255520,1,1,1,1,1,1,1,20241201,20290630
255521,1,1,1,1,1,0,0,20241201,20241231
255529,0,0,0,0,0,1,0,20241201,20300930
255531,1,1,1,1,1,0,0,20241201,20300930
255532,1,1,1,1,1,1,1,20241201,20300930
255533,1,1,1,1,1,1,1,20241201,20300930
255534,1,1,1,1,1,1,1,20241201,20300930
255535,1,1,1,1,1,1,1,20241201,20300930
255536,1,1,1,1,1,1,1,20241201,20290630
255537,1,1,1,1,1,0,0,20241201,20300930
255538,1,1,1,1,1,1,1,20241201,20300930
255539,1,1,1,1,1,1,1,20241201,20300930
255540,1,1,1,1,1,0,1,20241201,20300930
255541,1,1,1,1,1,0,1,20241201,20300930
255542,1,1,1,1,1,0,1,20241201,20300930
255543,1,1,1,1,1,0,1,20241201,20300930
255544,1,1,1,1,1,0,0,20241201,20300930
255545,1,1,1,1,1,1,1,20241201,20300930
255546,1,1,1,1,1,1,1,20241201,20300930
255547,1,1,1,1,1,0,0,20241201,20300930
255548,1,1,1,1,1,0,0,20241201,20300930
255549,1,1,1,1,1,1,0,20241201,20300930
255550,1,1,1,1,1,0,0,20241201,20300930
255551,1,1,1,1,1,0,0,20241201,20300930
255552,0,0,0,0,1,0,1,20241201,20300930
255553,0,0,0,0,1,0,1,20241201,20300930
255554,1,1,1,1,1,1,1,20241201,20300930
255555,1,1,1,1,1,1,1,20241201,20300930
255556,1,1,1,1,1,1,1,20241201,20300930
255557,1,1,1,1,1,1,1,20241201,20300930
255558,0,0,0,0,0,1,1,20241201,20300930
255559,1,1,1,1,1,1,1,20241201,20300930
255560,1,1,1,1,1,1,1,20241201,20300930
255561,1,1,1,1,1,1,1,20241201,20300930
255562,1,1,1,1,1,0,0,20241201,20300930
255563,1,1,1,1,1,0,0,20241201,20300930
255564,1,1,1,1,1,1,0,20241201,20300930
255566,0,0,0,0,0,0,1,20241116,20251223
255567,0,0,0,0,0,0,1,20241116,20251223
255568,0,0,0,0,0,0,1,20241116,20251223
255569,0,0,0,0,0,0,1,20241116,20251223
255570,0,0,0,0,0,0,1,20241116,20251223
255572,1,1,1,1,1,0,0,20241201,20251223
255573,1,1,1,1,1,0,0,20241201,20251223
255574,1,1,1,1,1,0,0,20241201,20251223
255575,1,1,1,1,1,0,0,20241201,20251223
255576,1,1,1,1,1,0,0,20241201,20251223
255577,1,1,1,1,1,0,0,20241201,20251223
255578,1,1,1,1,1,0,0,20241201,20251223
255579,1,1,1,1,1,0,0,20241201,20251223
255580,1,1,1,1,1,0,0,20241201,20251223
255581,1,1,1,1,1,0,0,20241201,20251223
255582,1,1,1,1,1,0,0,20241201,20251223
255589,1,1,1,1,1,1,1,20241201,20280930
255602,1,1,1,1,1,0,0,20241201,20251223
255604,1,1,1,1,1,0,0,20241201,20251223
255605,1,1,1,1,1,0,0,20241201,20251223
255606,1,1,1,1,1,0,0,20241201,20251223
255607,1,1,1,1,1,0,0,20241201,20300930
255608,1,1,1,1,1,0,0,20241201,20290630
255609,1,1,1,1,1,0,0,20241201,20290630
255629,1,1,1,1,1,0,0,20250101,20251223
255636,1,1,1,1,1,0,0,20241013,20250117
255637,0,0,0,0,0,1,1,20241013,20250117
255638,0,0,0,0,0,1,1,20241013,20250117
255639,1,1,1,1,1,0,0,20241013,20250117
255640,0,0,0,0,0,1,1,20241013,20250117
255641,1,1,1,1,1,0,0,20241013,20250117
255642,1,1,1,1,1,0,0,20241013,20250117
255643,1,1,1,1,1,0,0,20241013,20250117
255644,1,1,1,1,1,0,0,20241013,20250117
255645,0,0,0,0,0,1,1,20241013,20250117
255648,1,1,1,1,1,0,0,20241114,20251223
255650,1,1,1,1,1,0,0,20241114,20250612
255651,1,1,1,1,1,1,1,20241114,20251223
255655,1,1,1,1,1,0,0,20241114,20251223
255671,0,0,0,0,0,1,1,20241101,20250609
255674,1,1,1,1,1,0,1,20241201,20300930
255675,0,0,0,0,0,1,1,20241201,20300331
255677,1,1,1,1,1,1,1,20241201,20300331
255678,1,1,1,1,1,0,0,20241201,20300331
255679,1,1,1,1,1,0,0,20241118,20241231
255692,0,0,0,0,0,0,1,20241206,20291205
255693,0,0,0,0,1,0,1,20241206,20291205
255696,0,0,0,0,0,1,0,20241201,20251223
255697,0,0,0,0,0,1,0,20241201,20251223
255698,0,0,0,0,0,1,0,20241201,20251223
255699,0,0,0,0,0,1,0,20241201,20251223
255700,0,0,0,0,0,1,0,20241201,20251223
255701,0,0,0,0,0,1,0,20241201,20251223
255702,0,0,0,0,0,1,0,20241201,20251223
255714,0,0,0,0,0,1,0,20241201,20251223
255715,0,0,0,0,0,1,0,20241201,20251223
255716,0,0,0,0,0,1,0,20241201,20251223
255717,0,0,0,0,0,1,0,20241201,20251223
255718,0,0,0,0,0,1,0,20241201,20251223
255719,0,0,0,0,0,1,0,20241201,20251223
255720,0,0,0,0,0,1,0,20241201,20251223
255721,0,0,0,0,0,1,0,20241201,20251223
255722,0,0,0,0,0,1,0,20241201,20251223
255723,0,0,0,0,0,1,0,20241201,20251223
255724,0,0,0,0,0,1,0,20241201,20251223
255725,0,0,0,0,0,1,0,20241201,20251223
255726,0,0,0,0,0,1,0,20241201,20251223
255727,0,0,0,0,0,1,0,20241201,20251223
255728,0,0,0,0,0,1,0,20241201,20251223
255749,1,1,1,1,1,0,0,20250106,20251223
255750,1,1,1,1,1,0,0,20250106,20251223
255751,1,1,1,1,1,0,0,20250106,20251223
255752,1,1,1,1,1,0,0,20250106,20251223
255753,1,1,1,1,1,0,0,20250106,20251223
255754,1,1,1,1,1,0,0,20250106,20251223
255755,1,1,1,1,1,0,0,20241201,20251223
255756,1,1,1,1,1,0,0,20241201,20251223
255757,1,1,1,1,1,0,0,20241201,20251223
255758,1,1,1,1,1,0,0,20241201,20251223
255759,1,1,1,1,1,0,0,20241201,20251223
255760,1,1,1,1,1,0,0,20241201,20251223
255768,0,0,0,0,0,1,0,20241201,20251223
255769,0,0,0,0,0,1,0,20241201,20251223
255770,0,0,0,0,0,1,0,20241201,20251223
255771,0,0,0,0,0,1,0,20241201,20251223
255772,0,0,0,0,0,1,0,20241201,20251223
255776,1,1,1,1,1,0,0,20241201,20251223
255777,1,1,1,1,1,0,0,20241201,20251223
255778,1,1,1,1,1,0,0,20241201,20251223
255779,1,1,1,1,1,0,0,20241201,20251223
255780,1,1,1,1,1,0,0,20241201,20251223
255781,1,1,1,1,1,0,0,20241201,20251223
255782,1,1,1,1,1,0,0,20241201,20251223
255783,1,1,1,1,1,0,0,20241201,20251223
255784,0,0,0,0,0,1,0,20241206,20251223
255785,0,0,0,0,0,1,0,20241201,20251223
255786,0,0,0,0,0,1,0,20241201,20251223
255787,0,0,0,0,0,1,0,20241201,20251223
255788,0,0,0,0,0,1,0,20241201,20251223
255789,1,1,1,1,1,0,0,20241201,20300331
255790,1,1,1,1,1,1,1,20241201,20300331
255791,1,1,1,1,1,0,0,20241201,20300331
255792,0,0,0,0,0,0,1,20241206,20251223
255793,1,1,1,1,1,1,1,20241201,20300331
255794,1,1,1,1,1,1,1,20241201,20300331
255795,1,1,1,1,1,0,0,20241201,20300331
255796,0,0,0,0,0,0,1,20241201,20251223
255797,0,0,0,0,0,0,1,20241201,20251223
255798,0,0,0,0,0,0,1,20241201,20251223
255799,0,0,0,0,0,0,1,20241201,20251223
255800,0,0,0,0,0,0,1,20241201,20251223
255801,0,0,0,0,0,0,1,20241201,20251223
255802,0,0,0,0,0,0,1,20241201,20251223
255803,0,0,0,0,0,0,1,20241201,20251223
255804,0,0,0,0,0,0,1,20241201,20251223
255805,0,0,0,0,0,1,0,20241201,20251223
255806,0,0,0,0,0,1,0,20241201,20251223
255807,0,0,0,0,0,1,0,20241201,20251223
255808,0,0,0,0,0,1,0,20241201,20251223
255809,0,0,0,0,0,1,0,20241201,20251223
255810,0,0,0,0,0,1,0,20241201,20251223
255811,0,0,0,0,0,1,0,20241201,20251223
255812,0,0,0,0,0,1,0,20241201,20251223
255813,0,0,0,0,0,1,0,20241201,20251223
255814,1,1,1,1,1,0,0,20241201,20251223
255815,1,1,1,1,1,0,0,20241201,20251223
255816,1,1,1,1,1,0,0,20241201,20251223
255817,1,1,1,1,1,0,0,20241201,20251223
255818,1,1,1,1,1,0,0,20241201,20251223
255819,1,1,1,1,1,0,0,20241201,20251223
255820,1,1,1,1,1,0,0,20241201,20251223
255821,1,1,1,1,1,0,0,20241201,20251223
255822,1,1,1,1,1,0,0,20241201,20251223
255823,1,1,1,1,1,0,0,20241201,20251223
255824,1,1,1,1,1,0,0,20241201,20251223
255825,1,1,1,1,1,0,0,20241201,20251223
255826,1,1,1,1,1,0,0,20241201,20251223
255827,1,1,1,1,1,0,0,20241015,20250414
255828,0,0,0,0,0,1,1,20241015,20250414
255831,1,1,1,1,1,0,0,20241201,20251223
255832,0,0,0,0,0,1,1,20241201,20251223
255833,0,0,0,0,0,1,1,20241201,20251223
255834,1,1,1,1,1,0,0,20241201,20251223
255835,0,0,0,0,0,1,1,20241201,20251223
255836,1,1,1,1,1,0,0,20241201,20251223
255837,1,1,1,1,1,1,1,20241201,20251223
255838,1,1,1,1,1,0,0,20250106,20251223
255843,0,0,0,0,0,0,1,20241201,20251223
255844,0,0,0,0,0,0,1,20241201,20251223
255845,0,0,0,0,0,0,1,20241201,20251223
255846,0,0,0,0,0,0,1,20241201,20251223
255847,0,0,0,0,0,0,1,20241201,20251223
255907,1,1,1,1,1,0,0,20241201,20251223
255945,1,1,1,1,1,1,0,20241223,20241229
255947,0,0,0,0,0,1,0,20241223,20241229
255949,1,0,0,1,1,0,1,20241223,20241229
255951,1,1,1,1,1,1,1,20241223,20241229
255952,1,1,1,1,1,0,1,20241223,20241229
255953,1,1,1,1,0,0,1,20241223,20241229
255954,0,0,0,0,0,0,1,20241223,20241229
255956,1,1,1,1,1,1,0,20241230,20250105
255958,0,0,0,0,0,1,0,20241230,20250105
255959,0,0,1,1,1,0,1,20241230,20250105
255960,0,1,1,0,0,0,0,20241230,20250105
255961,0,0,0,0,1,0,0,20241230,20250105
255962,1,1,1,1,1,1,1,20241230,20250105
255963,1,1,1,1,1,0,1,20241230,20250105
255964,0,1,1,1,1,0,1,20241230,20250105
255965,0,0,0,0,0,0,1,20241230,20250105
256016,1,0,0,1,1,0,0,20241223,20241229
256017,0,0,0,0,0,1,0,20241223,20241229
256018,1,1,1,1,1,0,1,20241223,20241229
256020,1,1,1,1,0,0,0,20241223,20241229
256021,1,0,1,1,1,1,1,20241223,20241229
256022,1,1,1,1,1,1,1,20241223,20241229
256023,1,0,0,1,1,0,1,20241223,20241229
256024,1,1,0,1,1,1,1,20241223,20241229
256027,1,0,0,0,1,0,0,20241223,20241229
256028,0,1,1,1,1,0,0,20241230,20250105
256029,1,1,0,1,1,0,0,20241230,20250105
256031,0,1,1,0,1,0,1,20241230,20250105
256033,1,0,1,1,1,1,1,20241230,20250105
256034,1,1,0,1,1,1,1,20241230,20250105
256035,1,1,1,1,1,0,1,20241230,20250105
256036,1,1,1,1,1,1,1,20241230,20250105
256038,1,1,0,1,1,1,0,20241230,20250105
256039,0,0,0,1,0,0,0,20241230,20250105
256098,1,1,1,1,1,0,0,20241201,20251223
256107,1,1,1,1,1,0,0,20241201,20251223
256108,0,0,0,0,0,1,1,20241201,20251223
256110,0,0,0,0,0,0,1,20241201,20250609
256111,0,0,0,0,0,1,0,20241201,20250609
256112,0,0,0,0,1,0,0,20241201,20250609
256113,1,1,1,1,0,0,0,20241201,20250609
256114,1,0,1,0,1,0,0,20241201,20251223
256115,0,1,0,1,0,0,0,20241201,20251223
256117,1,1,1,1,1,0,0,20241201,20250609
256118,0,0,0,0,0,0,1,20250106,20251223
256135,1,1,1,1,1,0,0,20250106,20251223
256159,1,1,1,1,1,0,0,20241202,20251223
256160,1,1,1,1,1,0,0,20241202,20251223
256163,1,1,1,1,1,0,0,20241201,20251223
256164,1,1,1,1,1,0,0,20241201,20251223
256165,1,1,1,1,1,0,0,20241201,20251223
256166,1,1,1,1,1,0,0,20241201,20251223
